,Title,Lyrics
118,The Crystal Ship ,"Before you slip into unconsciousness
I'd like to have another kiss
Another flashing chance at bliss
Another kiss, another kiss

The days are bright and filled with pain
Enclose me in your gentle rain
The time you ran was too insane
We'll meet again, we'll meet again

Oh tell me where your freedom lies
The streets are fields that never die
Deliver me from reasons why
You'd rather cry, I'd rather fly

The crystal ship is being filled
A thousand girls, a thousand thrills
A million ways to spend your time
When we get back, Ill drop a line"
119,The End ,"This is the end
Beautiful friend
This is the end
My only friend, the end

Of our elaborate plans, the end
Of everything that stands, the end
No safety or surprise, the end
I'll never look into your eyes...again

Can you picture what will be
So limitless and free
Desperately in need...of some...stranger's hand
In a...desperate land

Lost in a Roman...wilderness of pain
And all the children are insane
All the children are insane
Waiting for the summer rain, yeah

There's danger on the edge of town
Ride the King's highway, baby
Weird scenes inside the gold mine
Ride the highway west, baby

Ride the snake, ride the snake
To the lake, the ancient lake, baby
The snake is long, seven miles
Ride the snake...he's old, and his skin is cold

The west is the best
The west is the best
Get here, and we'll do the rest

The blue bus is callin' us
The blue bus is callin' us
Driver, where you taken' us

The killer awoke before dawn, he put his boots on
He took a face from the ancient gallery
And he walked on down the hall
He went into the room where his sister lived, and...then he
Paid a visit to his brother, and then he
He walked on down the hall, and
And he came to a door...and he looked inside
„Father?” „Yes son?” „I want to kill you.”
„Mother? I want to...”

C'mon baby, take a chance with us
C'mon baby, take a chance with us
C'mon baby, take a chance with us
And meet me at the back of the blue bus
Doin' a blue rock
On a blue bus
Doin' a blue rock
C'mon, yeah

Fuck, fuck
Fuck fuck, fuck, fuck
Come on baby, fuck baby yeah
Fuck fuck fuck fuck fuck
Come on baby, fuck baby
Fuck fuck fuck fuck fuck
Come on
Fuck fuck
Alright
Fuck fuck
Kill, kill, kill, kill

This is the end
Beautiful friend
This is the end
My only friend, the end

It hurts to set you free
But you'll never follow me
The end of laughter and soft lies
The end of nights we tried to die

This is the end"
120,The hill dweller ,"Way back deep into the brain 
Way back past the realm of pain 
Back where there`s never any rain 

And the rain falls gently on the town 
And over the heads of all of us 

And in the labyrinth of streams beneath the 
Quiet unearthly presence of 
Nervous hill dwellers in the gently hills around 
Reptiles abounding 
Fossils, caves, cool air heights "
121,The hitchhiker ,"Thoughts in time and out of season 
The Hitchhiker 
Stood by the side of the road 
And leveled his thumb 
In the calm calculus of reason 
Hi. How you doin'? I just got back into town L.A. 
I was out on the desert for awhile 
Riders on the storm 
Yeah. In the middle of it 
Riders on the storm 
Right... 
Into this world we're born 
Hey, listen, man, I really got a problem 
Into this world we're thrown 
When I was out on the desert, ya know 
Like a dog without a bone 
An actor out on loan 
I don't know how to tell you 
Riders on the storm 
but, ah, I killed somebody 
There's a killer on the road 
No... 
His brain is squirming like a toad 
It's no big deal, ya know 
I don't think anybody will find out about it, but... 
take a long holiday 
just, ah... 
Let your children play 
this guy gave me a ride, and ah... 
If you give this man a ride 
started giving me a lot of trouble 
Sweet family will die 
and I just couldn't take it, ya know 
Killer on the road 
And I wasted him 
Yeah "
122,The Mosquito ,"No me moleste mosquito
No me moleste mosquito
No me moleste mosquito
Why don't you go home
No me moleste mosquito
Let me eat my burrito
No me moleste mosquito
Why don't you go home.

No me moleste mosquito
No me moleste mosquito
No me moleste mosquito
Why don't you go home
No me moleste mosquito
Just Let me eat my burrito
No me moleste mosquito
Why don't you go home"
123,The movie ,"The movie will begin in five moments 
The mindless voice announced 
All those unseated will await the next show. 

We filed slowly, languidly into the hall 
The auditorium was vast and silent 
As we seated and were darkened, the voice continued. 

The program for this evening is not new 
You've seen this entertainment through and through 
You've seen your birth your life and death 
you might recall all of the rest 
Did you have a good world when you died? 
Enough to base a movie on?. 


I'm getting out of here 
Where are you going? 
To the other side of morning 
Please don't chase the clouds, pagodas 

Her cunt gripped him like a warm, friendly hand. 

It's alright, all your friends are here 
When can I meet them? 
After you've eaten 
I'm not hungry 
Uh, we meant beaten 

Silver stream, silvery scream 
Oooooh, impossible concentration. "
124,The palace of exile ,"For seven years I dwelt in the loose palace of exile 
Playing strange games with the girls of the island 
Now I have come again to the land of the fair 
And the stong and the wise 

Brothers and sisters of the pale forest 
Children of night 
Who among you will run with the hunt 

Now night arrives with her purple legion 
Retire now to your tents and your dreams 
Tomorrow we enter the town of my birth 
I want to be ready "
125,The Peking King And The New York Queen ,"Well, I heard a story you can judge it's worth
About the sun and the moon
This time they came down to earth
They passed in the heavens each day up above
Time after time and it soon became love
They could not touch, they could not kiss
They had no flesh, no earthly bliss
So they made a scheme, they made a plan
They would come down to earth as a woman and a man
She rode a lunar wave, he flew a solar beam
They took on human forms to live out a dream
The most beautiful people that I've ever seen
They were the Peking King and the New York Queen
I said the Peking King and the New York Queen.
As fate would have it in the toss of the dice
They went to opposite ends of this world of our lives
Opposite eyes, opposite minds
Such things matter in these troubled times.
Peking in the East and New York in the West
Each place thought that it was the best
But the sun and the moon on their earthly quest
Knew without a doubt that it was all the best
They said what does it matter how you read a book
It's all the same no matter how it looks.
Well the only thing important to the Peking King
Was bein' in the arms of his New York Queen
Thousand of miles, they were so far apart
How to get together? Oh, where to start?
On the California Zephyr and the Shanghai Express
He headed to Hong Kong, she headed out west.
No passports, no visas, no government quotas
No secret missile sites in South Dakota
No red tape, no red guard could stop the dream
Of the Peking King and the New York Queen
I said, the Peking King and the New York Queen
Well they found a little island in the Philippines
It was a perfect little place to live out a dream
They say East is East, West is West
They say the twain won't meet, but don't you take that bet
'Cause you're invited to a wedding and to share the dream
Of the Peking King and the New York Queen
The Peking King and the New York Queen."
126,The Piano Bird ,"A bird sings outside my piano
Lark of sweet love singing low
The more I play, the more he sings
He lives right up there in the green trees
Singing to me melodies
And in return I play for him
I played him a song on my piano
Well I played real good
And I played what I could
And in return, he sang for me
He lives right out there in the tree
Giving me his melodies
A bird sings outside my piano
Well I played real good
And I played what I could
And in return, he sang for me
He lives right out there in the tree
Giving me his melodies
A bird sings outside my piano
A bird sings outside my piano
Lark of sweet love singing low
He lives right up there in the green tree
Singing to me melodies
The more I play, the more he sings
A bird sings outside my piano."
127,The Severed Garden ,"Wow, I’m sick of doubt
Live in the light of certain
Souths Cruel bindings.
The servants have the power
Dog-men and their mean women
Pulling poor blankets over
Our sailors

I’m sick of dour faces
Staring at me from the tv
Tower
I want roses in
My garden bower, dig?
Royal babies, rubies
Must now replace aborted
Strangers in the mud
These mutants, blood-meal
For the plant that’s plowed.

They are waiting to take us into
The severed garden
Do you know how pale and wanton thrillful
Comes death on a strange hour
Unannounced, unplanned for
Like a scaring over-friendly guest you’ve
Brought to bed
Death makes angels of us all
And gives us wings
Where we had shoulders
Smooth as raven’s
Claws

No more money, no more fancy dress
This other kingdom seems by far the best
Until it’s other jaw reveals incest
And loose obedience to a vegetable law.

I will not go
Prefer a feast of friends
To the giant family."
128,The soft parade ,"When I was back there in seminary school, 
There was a person there
Who put forth the proposition, 
That you can petition the lord with prayer
Petition the lord with prayer, 
Petition the lord with prayer
You cannot petition the lord with prayer!

Can you give me sanctuary
I must find a place to hide, 
A place for me to hide
Can you find me soft asylum, 
I cant make it anymore, 
The man is at the door

Peppermint, miniskirts, chocolate candy, champion Sax and a girl named sandy
Theres only four ways to get unraveled, 
One is to sleep and the other is travel, da da
One is a bandit up in the hills, 
One is to love your neighbor till
His wife gets home

Catacombs, nursery bones, winter women, growing stones
Carrying babies, to the river
Streets and shoes, avenues, leather riders
Selling news, the monk bought lunch
Ha ha, he bought a little, yes, he did, woo!
This is the best part of the trip, this is the trip, the best part
I really like, whatd he say? 
Pretty good, Im proud to be a part of this number
Successful hills are here to stay
Everything must be this way
Gentle streets where people play
Welcome to the soft parade
All our lives we sweat and save 
Building for a shallow grave
Must be something else we say
Somehow to defend this place
Everything must be this way
Everything must be this way
The soft parade has now begun
Listen to the engines hum
People out to have some fun
A cobra on my left
Leopard on my right
The deer woman in a silk dress
Girls with beads around their necks
Kiss the hunter of the green vest
Who has wrestled before
With lions in the night
Out of sight!, the lights are getting brighter
The radio is moaning, calling to the dogs
There are still a few animals, left out in the yard
But its getting harder, to describe sailors, to the underfed
Tropic corridor, tropic treasure
What got us this far, to this mild equator? 
We need someone or something new
Something else to get us through, yeah, cmon
Callin on the dogs, callin on the dogs
Oh, its gettin harder, callin on the dogs
Callin in the dogs, callin all the dogs, callin on the gods
You gotta meet me, too late, baby
Slay a few animals, at the crossroads, too late
All in the yard, but its gettin harder, by the crossroads
You gotta meet me, oh, were goin, were goin great
At the edge of town, tropic corridor, tropic treasure
Havin a good time, got to come along, what got us this far
To this mild equator? , outskirts of the city, you and i
We need someone new, somethin new, somethin else to get us through
Better bring your gun, better bring your gun
Tropic corridor, tropic treasure, were gonna ride and have some fun

When all else fails, we can whip the horses eyes
And make them sleep, and cry"
129,The Spy ,"I'm a spy in the house of love.
I know the dream, that you're dreamin' of.
I know the word that you long to hear.
I know your deepest, secret fear.
I'm a spy in the house of love.
I know the dream, that you're dreamin' of.
I know the word that you long to hear.
I know your deepest, secret fear.
I know everything. Everything you do.
Everywhere you go. Everyone you know.
I'm a spy in the house of love.
I know the dream, that you're dreamin' of.
I know the word that you long to hear.
I know your deepest, secret fear.
I know your deepest, secret fear.
I know your deepest, secret fear.
I'm a spy, I can see What you do.
And I know."
130,The Unknown Soldier ,"Wait until the war is over
And we're both a little older

The unknown soldier

Breakfast where the news is read
Television children fed
Unborn, living
Living, dead
Bullet strikes the helmets head

And it's all over for the unknown soldier
It's all over for the unknown soldier

""Company, halt!""

""Present arms!""

Make a grave for the unknown soldier
Nestled in your hollow shoulder

The unknown soldier

Breakfast where the news is read
Television children fed
Bullet strikes the helmets head

It's all over
The war is over
It's all over
The war is over..."
131,The Wasp (Texas Radio And The Big Beat) ,"I wanna tell you 'bout Texas Radio and the Big Beat
Comes out of the Virginia swamps
Cool and slow with plenty of precision
With a back beat narrow and hard to master
Some call it heavenly in it's brilliance
Others, mean and ruthful of the Western dream
I love the friends I have gathered together on this thin raft
We have constructed pyramids in honor of our escaping
This is the land where the Pharaoh died
The Negroes in the forest brightly feathered
They are saying, ""Forget the night.
Live with us in forests of azure.
Out here on the perimeter there are no stars
Out here we is stoned - immaculate.""
Listen to this, and I'll tell you 'bout the heartache
I'll tell you 'bout the heartache and the lose of God
I'll tell you 'bout the hopeless night
The meager food for souls forgot
I'll tell you 'bout the maiden with raw iron soul
I'll tell you this
No eternal reward will forgive us now for wasting the dawn
I'll tell you 'bout Texas Radio and the Big Beat
Soft drivin', slow and mad, like some new language
Now, listen to this, and I'll tell you 'bout the Texas
I'll tell you 'bout the Texas Radio
I'll tell you 'bout the hopeless night
Wandering the Western dream
Tell you 'bout the maiden with raw iron soul"
132,The World On Fire ,"The World on Fire...Taxi from Africa...The Grand Hotel...
He was drunk a big party last night back going back
in all directions sleeping these insane hours I'll never wake up
in a good mood again I'm sick of these stinky boots"
133,There You Sit ,"There you sit
All by yourself.
Everybody's dancing,
Cannot help themselves.

Come on girl,
Get that groove.
You know baby,
Like to see you move, child.
"
134,Tightrope Ride ,"You're on a tightrope ride, nobody by your side
Well, you're all alone, gotta find a new home

Don't go over the line. You better keep on time
Or you'll lose your mind on your tightrope ride

Watch out, don't fall! Careful, don't slip!

You better get your balance, you have to feel the way
There are no more questions, no answers today

There are no reasons, there are no more rhymes
But if you feel it, you can fly next time
You can fly next time, or maybe this time

Did you think we were all together?
Did you think we were all the same?
Did you think maybe I could help you
Remember your name, remember the game
What's the name of the game

It's a very good game, never stays the same
It's the number one from mud to sun

You're on a tightrope ride, we're all by your side
But you're all alone, and we're going home
And we're by your side, but you're all alone
Like a Rolling Stone, like Brian Jones
On a tightrope ride"
135,To Come Of Age ,"A military station in the desert.
Can we resolve the past
Lurking jaws, joints of time?
The Base
To come of age in a dry place
Holes and caves.
My friend drove and hour each day from the mountains
The bus gives you a hard-on with books in your lap
Someone shot the bird in the afternoon dance show
They gave out free records to the best couple
Spades dance best, from the hip."
136,Touch Me ,"Yeah! Come on, come on, come on, come on
Now touch me, baby
Can't you see that I am not afraid?
What was that promise that you made?
Why won't you tell me what she said?
What was that promise that you made?

Now, I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I

Come on, come on, come on, come on
Now touch me, baby
Can't you see that I am not afraid?
What was that promise that you made?
Why won't you tell me what she said?
What was that promise that you made?

I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I
 I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I"
137,Tree Trunk ,"You and me caught in the heart of a rainstorm
Gettin' all wet, but I got me a brainstorm
Why don't we hide in the trunk of this tree for a while?
And we're gettin' so close
It's so warm that you're makin' me smile
Well, you're makin' me wish we could stay here
For more than a while.
Well, the rain has been over for two or three hours
We're gonna stay with the trees and the flowers
Why don't we stay here 'til nineteen seventy-four?
And I look at the sky
And I wish it would rain some more
And you're makin' me feel just like I've
Never felt before
This memory I can't erase
The raindrops on your face look so inviting
I know this love I can't resist
The way you pout your lips is so exciting
Inviting.
You and me caught in the heart of a rainstorm
Gettin' all wet, but I got me a brainstorm
Why don't we hide in the trunk of this tree for a while?
And we're gettin' so close
It's so warm you're makin' me smile
Well, you're makin' me wish we could stay here
For more than a while
Yes you're makin' me wish we could stay here
For more than a while."
138,Twentieth Century Fox ,"Well, she's fashionably lean 
And she's fashionably late 
She'll never rank a scene 
She'll never break a date 
But she's no drag 
Just watch the way she walks 

She's a twentieth century fox 
She's a twentieth century fox 

No tears, no fears 
No ruined years, no clocks 
She's a twentieth century fox, oh yeah 

She's the queen of cool 
And she's the lady who waits 
Since her mind left school 
It never hesitates 
She won't waste time 
On elementary talk 

'Cause she's a twentieth century fox 
She's a twentieth century fox 
Got the world locked up 
Inside a plastic box 

She's a twentieth century fox, oh yeah 
Twentieth century fox, oh yeah 
Twentieth century fox 
She's a twentieth century fox"
139,Under Waterfall ,"Have you heard?
Have you heard? 
Have you heard? 
Have you heard the word?
(I'm talkin' about love)
(I'm talkin' about love)

The only thing I'm interested in 
(Love)
(Love)
The only thing I'm interested in
(Love)
(Love)
Under waterfall
Under waterfall
The girls return from summer balls
Let's steal the eye that sees us all

And one morning, you awoke
(Our love's in jeopardy)
And the strange sun
(Our love's in jeopardy)

There's only one thing I wanna see
(Love)
(Love)
There's only one thing I wanna see
(Love)
(Love)
Under waterfall
Under waterfall
The girls return from summer balls
So let's steal the eye that sees us all

(We are not talking about no revolution)
(I'm not talking about no demonstration)
(I'm talking about having some fun)
(I'm talking about death too)
(I'm talking about love your lady till it hurts)
(I'm talking about grabbing your friend)
(I'm talking about love)
(I'm talking about some love)
(I'm talking about some love)
(I'm talking about love)
Under waterfall
Under waterfall

The girls return from summer balls
So let's steal the eye that sees us all
Under waterfall
(Love)
(Love)
Under waterfall
(Love)
(Love)
The girls return from summer balls 
So let's steal the eye that sees us all
(Love)
(Love)
(Love)
(Love...)"
140,Unhappy Girl ,"Unhappy girl
Left all alone
Playin' solitaire
Playin' warden to your soul
You are locked in a prison
Of your own device

And you can't believe
What it does to me
See you crying'

Unhappy girl
Tear your web away
Saw through all your bars
Melt your cell today
You are caught in a prison
Of your own device

Unhappy girl
Fly fast away
Don't miss your chance
To swim in mystery
You are dying in a prison
Of your own device"
141,Universal Mind ,"I was doing time in the universal mind
I was feeling fine
I was turning keys, I was setting people free
I was doing alright
Then you came along with a suitcase and a song
Turned my head around
Now I'm so alone, just looking for a home in every face I see
I'm the freedom man, I'm the freedom man
I'm the freedom man, that's how lucky I am
I was doing time in the universal mind
I was feeling fine
I was turning keys, I was setting people free
I was doing alright
Then you came along with a suitcase and a song
Now I'm so alone, just looking for a home in every face I see
I'm the freedom man, I'm the freedom man
I'm the freedom man
I was doing time in the universal mind
I was feeling fine
I was turning keys, I was setting people free
I was doing alright
Then you came along with a suitcase and a song
Turned my head around
Now I'm so alone, just looking for a home in every face I see
I'm the freedom man, yeah, that's how lucky I am
I'm the freedom man, I'm the freedom man"
142,Variety Is The Spice Of Life ,"Well, variety is the spice of life, babe
That's what the judge is gonna tell my wife
She said, ""Why'd you have to do it? Why you such a fool?""
I can't resist to try something new'
Well, the judge said, ""Guilty in the first degree.""
I said, ""Can I help it if I dig multiplicity?""
All these pretty women with nothing to do
C'mon and help me try to find something new.
Well, you've gotta try ev'rything once
You better take out some insurance
You gotta try ev'rything once
You better build up your endurance
Well, variety is the spice of life
That's what the judge is gonna tell my wife
She said, ""Why'd you have to do it? Why such a fool?""
I can't resist to try something new
You got a full house, babe, I got four of a kind
I'm watchin' six different televisions, all at one time
You know I love you, baby, sad but true
Well, you gotta try ev'rything once
You better take out some insurance
You gotta try ev'rything once
You better build up your endurance
'Cause variety is the spice of life, babe
That's what the judge is gonna tell my wife
She said, ""Why'd you have to do it? Why such a fool?""
I can't resist to try something new"
143,Verdilac ,"I'm gonna hang on your neck just like a verdilac
Take you for a ride in my Cadillac
Well I tried and I tried but I can't make you understand
Baby can't you see I'm more than just a man
If you don't bring my coffee in my favorite cup
You're gonna make it necessary for me to conjure up
Spirits, spirits
I'm gonna hang on your neck just like a verdilac
Take you for a ride in my Cadillac
Well I tried and I tried but I can't make you understand
Baby can't you see I'm more than just a man
If you don't bring my coffee in my favorite cup
You're gonna make it necessary for me to conjure up
Spirits, spirits
Spirits, spirits"
144,Waiting for the Sun ,"At first flash of Eden, We race down to the sea.
Standing there on Freedom's shore.

Waiting for the sun
Waiting for the sun
Waiting for the sun

Can you feel it, Now that Spring has come?
That it's time to live In the scattered sun.

Waiting for the sun
Waiting for the sun
Waiting for the sun
Waiting for the sun

Waiting
Waiting
Waiting
Waiting
Waiting
Waiting
Waiting
Waiting

Waiting for you to
Come along.
Waiting for you to
Hear my song.
Waiting for you to
Come along.
Waiting for you to 
Tell me what went wrong.

This is the strangest Life I've ever known.
*scream*

Can you feel it, Now that Spring has come?
That it's time to live In the scattered sun.

Waiting for the sun
Waiting for the sun
Waiting for the sun
Waiting for the sun"
145,Wake Up ,"Wake up !
You can't remember where it was
Had this dream stopped?
The snake was pale gold, glazed and shrunken
We were afraid to touch it
The sheets were hot dead prisons
And she was beside me, old she's known, young
Her dark hair, the white soft skin
Now, run to the mirror in the bathroom
Look ! She's coming in here
I can 't live through each slow century of her moving
I let my cheek slide down the cool smooth tile
Feel the good cold stinging blood
The smooth hissing snakes of rain"
146,Wandering Musician ,"Please don't tell me what to do
'cause even if I wanted to
I couldn't throw my life away by listening to what you say
I'm a-tellin' you
Ain't nothin' you can do to change my ways
Hey, hey, hey
Ain't no way you gonna make me think like you do
No matter if the sun or the stars say I'm wrong
it's just the song of a lonely wandering musician
I'm a-tellin' you
Ain't nothin' you can do to change my ways
No, no, no, no, no
Ain't gonna make me think like you do
It's just the son of a lonely wandering musician
I'm a-tellin' you
ain't nothin' you can do to change my ways
Hey, hey, hey
Ain't no way
Hey, hey, hey
Ain't no way"
147,We Could Be So Good Together ,"We could be so good together
Ya, so good together
We could be so good together
Ya, we could, I know we could
Tell you lies
I tell you wicked lies
Tell you lies
Tell you wicked lies
Tell you 'bout the world that we'll invent
Wanton world without lament
Enterprise, expedition
Invitation and invention
Ya, so good together
Ah, so good together
We could be so good together
Ya, we could, know we could
Alright!
Do da do do do do do bup bup de day
We could be so good together
Ya, so good together
We could be so good together
Ya, we could, know we could
Tell you lies
Tell you wicked lies
Tell you lies
Tell you wicked lies
The time you wait subtracts the joy
Beheads the angels you destroy
Angels fight, angels cry
Angels dance and angels die
Ya, so good together
Ah, but so good together
We could be so good together Ya, we could, know we could"
148,When the Music's Over  ,"Yeah, c'mon

When the music's over
When the music's over, yeah
When the music's over
Turn out the lights
Turn out the lights
Turn out the lights
Yeah, yeah

When the music's over
When the music's over
When the music's over
Turn out the lights
Turn out the lights
Turn out the lights

For the music is your special friend
Dance on fire as it intends
Music is your only friend
Until the end
Until the end
Until the end

Cancel my subscription to the resurrection
Send my credentials to the house of detention
I got some friends inside

The face in the mirror won't stop
The girl in the window won't drop
A feast of friends ""Alive"" she cried
Waitin' for me outside

Before I sink into the big sleep
I want to hear
I want to hear
The scream of the butterfly

Come back, baby
Back into my arm

We're gettin' tired of hangin' around
Waitin' around with our heads to the ground

I hear a very gentle sound
Very near, yet, very far
Very soft, yet, very clear
Come today, come today

What have they done to the earth?
What have they done to our fair sister?
Ravaged and plundered and ripped her and bit her
Stuck her with knives in the side of the dawn and
Tied her with fences and dragged her down

I hear a very gentle sound
With your ear down to the ground
We want the world and we want it
We want the world and we want it
Now
Now?
Now

Persian night, babe
See the light, babe
Save us, Jesus
Save us

So when the music's over
When the music's over, yeah
When the music's over
Turn out the lights
Turn out the lights
Turn out the lights

Well the music is your special friend
Dance on fire as it intends
Music is your only friend
Until the end
Until the end
Until the end"
149,Whiskey Bar (Alabama Song) ,"Well, show me the way
To the next whiskey bar
Oh, don't ask why
Oh, don't ask why
Show me the way
To the next whiskey bar
Oh, don't ask why
Oh, don't ask why
For if we don't find
The next whiskey bar
I tell you we must die
I tell you we must die
I tell you, I tell you
I tell you we must die
Oh, moon of Alabama
We now must say goodbye
We've lost our good old mama
And must have whiskey, oh, you know why
Oh, moon of Alabama
We now must say goodbye
We've lost our good old mama
And must have whiskey, oh, you know why
Well, show me the way
To the next little girl
Oh, don't ask why
Oh, don't ask why
Show me the way
To the next little girl
Oh, don't ask why
Oh, don't ask why
For if we don't find
The next little girl
I tell you we must die
I tell you we must die
I tell you, I tell you
I tell you we must die
Oh, moon of Alabama
We now must say goodbye
We've lost our good old mama
And must have whiskey, oh, you know why"
150,"Whiskey, mystics and men ","Well, I’ll tell you a story
of whiskey and mystics and men,
And about the believers and
how the whole thing began.
First there were women and
children obeying the moon,
Then daylight brought wisdom
and fever and sickness too soon.
You can try to remind me
instead of the other, you can.
You can help to insure
that we all insecure our command.
If you don’t give a listen,
I won’t try to tell your new hand.
This is it; can’t you see
that we all have our ends in the band.

And if all of the teachers and
preachers of wealth were arraigned,
We could see quite a future
for me in the literal sands.
And if all the people
could claime to inspect such regrets,
well, we’d have no forgiveness,
forgetfullness, faithful remorse.
So I tell you, I tell you,
I tell you we must send away.
We must try to find a
new answer instead of a way."
151,Who Do You Love ,"I walked 47 miles on barbed-wire,
Got a cobra-snake for a necktie.
I built a house by the roadside,
Made of rattlesnake hide.
Got a brand new chimney up on top,
Made out of human skulls.
Come on baby take a walk with me,
And tell me who do you love?
Who do you love?
Who do you love?
Who do you love?
Tombstone head and a graveyard mind,
I'm just 22 and I don't mind dying.
Rode around the town with a rattlesnake whip,
Come on baby don't give me no lip.
Who do you love?
Who do you love?
Who do you love?
The night is dark, the sky was blue,
Down the alley the ice wagon flew.
Hit a bump, somebody screamed,
You should'a heard just what I seen.
Who, baby, who do you love?
What do you love, now?
Love, love, love me girl.
Love, love, love me darling."
152,Who Scared You ,"Who scared you
Why were you born, my babe.

In two-time's arms
With all of your charms, my love.

Why were you born
Just to play with me,
To freak out
Or to be beautiful, my dear?

Load your head,
Blow it up.
Feeling good, baby.

Load your head,
blow it up.
Feeling good, baby.
Ah.

Well my room is so cold,
You know you don't have to go, my babe.
And if you want it up right,
I'm gonna love you tonight, my love.

Well I'm glad that we came,
I hope you're feeling the same.
Who scared you
And why were you born,
Please stay.

I see a rider
Coming down the road.
Got a virgin
Carrying a heavy load.
One sack of silver,
And one bag of gold."
153,Wild Child ,"Wild child full of grace
Savior of the human race
Your cool face

Natural child, terrible child
Not your mother's or your father's child
Your our child, screamin' wild

An ancient lunatic reigns, in the trees of the night

With hunger at her heels
Freedom in her eyes
She dances on her knees
Pirate prince at her side
Starin' into a hollow idols eyes 

Wild child full of grace
Savior of the human race
Your cool face

Do you remember when we were in Africa?"
154,Wintertime Love ,"Wintertime winds blow cold the season
Fallen in love, I'm hopin' to be
Wind is so cold, is that the reason?
Keeping you warm, your hands touching me

Come with me dance, my dear
Winter's so cold this year
You are so warm
My wintertime love to be

Winter time winds blue and freezin'
Comin' from northern storms in the sea
Love has been lost, is that the reason?
Trying desperately to be free

Come with me dance, my dear
Winter's so cold this year
And you are so warm
My wintertime love to be

La, la, la, la
Come with me dance, my dear
Winter's so cold this year
You are so warm
My wintertime love to be"
155,Wishful Sinful ,"Wishful crystal
Water covers everything in blue
Coolin' water
Wishful sinful
Our love is beautiful to see
I know where I would like to be
Right back where I came
Wishful, sinful, wicked blue
Water covers you
Wishful, sinful, wicked you
Can't escape the blue
Magic risin'
Sun is shinin' deep beneath the sea
But not enough for you and me and sunshine
Love to hear the wind cry
Wishful sinful
Our love is beautiful to see
I know where I would like to be
Right back where I came
Wishful, sinful, wicked blue
Water covers you
Wishful, sinful, wicked you
Can't escape the blue
Love to hear the wind cry
Love to hear you cry, yeah, yeah"
156,Woman Is A Devil ,"Me and the devil,
Walking side by side.
Me and the devil,
Gonna to take you on a long and evil ride.

The woman is a devil,
That's what I've been told.
Woman is a devil,
That's what I've been told.
She'll take all your money,
Then she'll spend all your gold.
All right.

The devil is a woman.
She's a woman.
Well I play my axe, honey.
She take the whole damn role.

Keep on going, now, come on.
All right play it, yeah.

One more time.

Well she feel like dying.
Only twenty-one.
Well she feel like dying,
But she's only twenty-one.
She's not the only,
She's not the only one.

All right, all right, all right.
All right, all right.
Gonna save the whole world.
All right."
157,"Yes, The River Knows ","Please, believe me, the river told me
Very softly, want you to hold me 

Free fall flow, river flow, on and on it goes
Breathe under water 'till the end
Free fall flow, river flow, on and on it goes
Breathe under water 'till the end

Yes, the river knows

Please, believe me, if you don't need me
I'm going but I need a little time
I promised I would drown myself 
In mystic heated wine

Please, believe me, the river told me
Very softly, want you to hold me 

I'm going but I need a little time
I promised I would drown myself
In mystic heated wine

Free fall flow, river flow, on and on it goes
Breathe under water 'till the end
Free fall flow, river flow, on and on it goes
Breathe under water 'till the end"
158,You Make Me Real ,"I really want you, really do 
Really need you baby, God knows I do 
‘Cause I'm not real enough without you 
Oh, what can I do?

You make me real 
You make me feel like lovers feel 
You make me throw away mistake and misery 
Make me free, love, make me free 

I really want you, really do 
Really need you baby, really do 
Well, I'm not real enough without you 
Oh, what can I do? 

You make me real 
Only you, baby, have that appeal 
So let me slide in your tender sunken sea 
Make me free, love, make me free 

Well, roll now, baby, roll
You gotta roll, baby, roll
Roll now, honey, roll
You gotta roll now, baby, roll

You make me real
You make me feel like lovers feel 
You make me throw away mistake and misery 
Make me free, love, make me free 
Make me free, you make me free"
159,You're Lost Little Girl ,"You're lost, little girl 
You're lost, little girl 
You're lost, tell me who are you?

Think that you know what to do 
Impossible? Yes, but it's true 
I think that you know what to do, yeah 
Sure that you know what to do 

You're lost, little girl 
You're lost, little girl 
You're lost, tell me who are you?

Think that you know what to do 
Impossible? Yes, but it's true 
I think that you know what to do, girl
Sure that you know what to do 

You're lost, little girl 
You're lost, little girl 
You're lost"
